"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.638697833E1,3.006242871E-1,-1.671472495E0,8.879599231E-1
5.639690533E1,2.780984004E-1,-1.512060001E0,-2.136455655E-2
5.640683133E1,2.862970738E-1,-1.306092853E0,-1.151283433E0
5.641675733E1,2.629525039E-1,-9.790483602E-1,-2.249343170E0
5.642668433E1,3.083848578E-1,-5.709191396E-1,-3.140964620E0
5.643661033E1,3.633673230E-1,-1.289366234E-1,-3.832396701E0
5.644653633E1,4.265884419E-1,2.642519744E-1,-4.359436653E0
5.645646333E1,4.244993048E-1,5.733613389E-1,-4.703134235E0
5.646638933E1,4.299368499E-1,8.232891333E-1,-4.892945965E0
5.647631533E1,5.187427533E-1,9.744398772E-1,-4.946482487E0
5.648624233E1,5.772641726E-1,1.124770111E0,-4.807120534E0
5.649616833E1,5.857362033E-1,1.258158256E0,-4.467887301E0
5.650609433E1,6.082074916E-1,1.308519740E0,-4.044471704E0
5.651602133E1,5.259145094E-1,1.294120240E0,-3.634139838E0
5.652594733E1,3.616798896E-1,1.263804620E0,-3.316934236E0
5.653587333E1,1.722318567E-1,1.151494956E0,-3.064759612E0
5.654580033E1,4.159416854E-2,1.068916630E0,-2.730456752E0
5.655572633E1,-4.431261219E-2,1.052973319E0,-2.356503337E0
5.656565233E1,-1.052634765E-1,1.024272992E0,-1.985132638E0
5.657557933E1,-1.650761438E-1,9.768136275E-1,-1.558625033E0
5.658550533E1,-1.772136844E-1,8.668924052E-1,-1.026053030E0
5.659543133E1,-1.628080454E-1,7.550816551E-1,-3.644224530E-1
5.660535833E1,-1.755025333E-1,6.890347961E-1,3.860045260E-1
5.661528433E1,-2.210708716E-1,6.217366330E-1,1.143931729E0
5.662521033E1,-3.035905065E-1,5.081889310E-1,1.819612581E0
5.663513733E1,-4.634411763E-1,3.866200186E-1,2.349348099E0
5.664506333E1,-5.520339121E-1,2.500427288E-1,2.773006940E0
5.665498933E1,-5.844627529E-1,1.555458949E-1,3.128269730E0
5.666491533E1,-5.678790260E-1,1.473240153E-1,3.482166610E0
5.667484233E1,-4.868060654E-1,1.311399639E-1,3.821686356E0
5.668476833E1,-4.319896612E-1,1.312926128E-1,4.159335578E0
5.669469433E1,-4.097298228E-1,2.112888452E-1,4.343242205E0
5.670462133E1,-2.790053583E-1,1.815267186E-1,4.263020745E0
5.671454733E1,-1.026021529E-1,2.388183771E-2,4.078911220E0
5.672447333E1,-2.627713133E-2,-1.496512437E-1,3.981756808E0
5.673440033E1,-4.461037434E-1,-8.730121376E-2,4.041382036E0
5.674432633E1,-9.885334942E-1,2.958876404E-1,4.014115300E0
5.675425233E1,-8.163715117E-1,6.573770204E-1,3.581036010E0
5.676417933E1,-2.662235459E-2,6.995988876E-1,2.873356270E0
5.677410533E1,9.782066535E-1,3.492143933E-1,2.353329468E0
5.678403133E1,1.950825708E0,-4.193031766E-1,2.424273736E0
5.679395833E1,2.122904440E0,-1.181590282E0,3.088623853E0
5.680388433E1,1.854578345E0,-2.019940820E0,3.684428816E0
5.681381033E1,1.299028393E0,-2.645451685E0,3.692160004E0
5.682373733E1,8.745945769E-1,-2.722536698E0,2.955293303E0
5.683366333E1,8.393908303E-1,-2.452813703E0,1.511774803E0
5.684358933E1,1.038623959E0,-2.037939135E0,-1.691336364E-1
5.685351633E1,1.343619990E0,-1.510778145E0,-1.560132446E0
5.686344233E1,1.732410276E0,-9.830162077E-1,-2.459816621E0
5.687336833E1,1.930432374E0,-4.678089003E-1,-2.826758054E0
5.688329533E1,1.853855630E0,-3.364539050E-2,-2.838229707E0
5.689322133E1,1.711739199E0,5.801804714E-2,-2.604042873E0
5.690314733E1,1.469959756E0,-1.621811873E-1,-2.223770957E0
5.691307433E1,1.045944235E0,-4.756821396E-1,-1.896433885E0
5.692300033E1,5.655502262E-1,-7.453037218E-1,-1.660220990E0
5.693292633E1,8.261573022E-2,-9.047727878E-1,-1.554564142E0
5.694285333E1,-2.799201187E-1,-9.460986422E-1,-1.595928515E0
5.695277933E1,-4.499392976E-1,-8.412769228E-1,-1.856734799E0
5.696270533E1,-5.456246329E-1,-5.944495414E-1,-2.220422841E0
5.697263133E1,-6.131684156E-1,-3.071672117E-1,-2.559121639E0
5.698255833E1,-5.583425096E-1,-4.256725486E-2,-2.815193431E0
5.699248433E1,-5.452772717E-1,2.161798219E-1,-3.111766548E0
5.700241033E1,-5.694215946E-1,4.931307793E-1,-3.267773770E0
5.701233733E1,-5.847722898E-1,6.735205981E-1,-3.253327639E0
5.702226333E1,-6.044297883E-1,7.968829612E-1,-3.204808613E0
5.703218933E1,-6.345743412E-1,8.441208623E-1,-3.138102407E0
5.704211633E1,-6.042428602E-1,8.691280881E-1,-3.017977209E0
5.705204233E1,-5.587990310E-1,9.128589023E-1,-2.826556326E0
5.706196833E1,-4.515140259E-1,9.363072603E-1,-2.532603346E0
5.707189533E1,-3.146563621E-1,9.238813423E-1,-2.222655893E0
5.708182133E1,-1.405625327E-1,9.025020947E-1,-1.926708428E0
5.709174696E1,8.587217253E-2,8.708891963E-1,-1.663077355E0
5.710167396E1,2.884700453E-1,8.902146826E-1,-1.331195242E0
5.711159996E1,4.480710026E-1,9.485002398E-1,-8.112286663E-1
5.712152596E1,5.150813365E-1,1.099158283E0,-2.463338399E-1
5.713145296E1,5.261258497E-1,1.234547199E0,2.528493923E-1
5.714137896E1,4.940034397E-1,1.362578271E0,6.138629186E-1
5.715130496E1,4.420883873E-1,1.536977910E0,8.625426614E-1
5.716123196E1,4.633977608E-1,1.694703190E0,1.016867055E0
5.717115796E1,4.804192248E-1,1.843906592E0,1.221526619E0
5.718108396E1,3.945497201E-1,1.978228392E0,1.613601140E0
5.719101096E1,3.032116800E-1,1.999785760E0,2.171693316E0
5.720093696E1,2.651630437E-1,1.836932618E0,2.798783221E0
5.721086296E1,2.568516652E-1,1.515355784E0,3.455577566E0
5.722078996E1,3.400079157E-1,8.981579789E-1,4.201885182E0
5.723071596E1,4.805184082E-1,1.013900068E-1,4.830421688E0
5.724064196E1,3.987144725E-1,-7.089276816E-1,5.223921760E0
5.725056896E1,1.173645817E-2,-1.382937253E0,5.365102782E0
5.726049496E1,-5.966627491E-1,-1.798726326E0,5.234743786E0
5.727042096E1,-1.308273426E0,-1.855238496E0,4.887460107E0
5.728034796E1,-1.848420935E0,-1.460319013E0,4.286503163E0
5.729027396E1,-2.206124060E0,-4.658334184E-1,3.480415953E0
5.730019996E1,-1.733348169E0,4.019200258E-1,2.384678146E0
5.731012696E1,-6.994198897E-1,7.568028561E-1,1.295467000E0
5.732005296E1,3.376025174E-1,7.172691733E-1,8.424007577E-1
5.732997896E1,9.578077646E-1,1.023578854E-1,1.196858386E0
5.733990596E1,6.381089830E-1,-7.462086515E-1,2.041515584E0
5.734983196E1,-3.380898097E-1,-1.497292273E0,2.418768582E0
5.735975796E1,-1.486515124E0,-1.860536951E0,2.039160326E0
5.736968396E1,-2.499026295E0,-1.931983932E0,9.159113681E-1
5.737961096E1,-3.206168091E0,-1.804589622E0,-5.440454096E-1
5.738953696E1,-3.352312814E0,-1.579369200E0,-1.767889865E0
5.739946296E1,-2.974473925E0,-1.331254299E0,-2.675258451E0
5.740938996E1,-2.128172489E0,-1.018309636E0,-3.001157109E0
5.741931596E1,-1.318319088E0,-7.845761072E-1,-2.631840536E0
5.742924196E1,-6.163522976E-1,-8.657225966E-1,-1.859278337E0
5.743916896E1,-2.693446800E-2,-9.952395927E-1,-8.730927926E-1
5.744909496E1,3.907980734E-1,-1.106998814E0,2.132947326E-2
5.745902096E1,6.077543324E-1,-1.336482294E0,5.061396646E-1
5.746894796E1,5.576275413E-1,-1.593049931E0,6.082753193E-1
5.747887396E1,2.792794649E-1,-1.765092703E0,3.750673091E-1
5.748879996E1,-7.583911791E-3,-1.806752799E0,-1.837446588E-1
5.749872696E1,-7.066879056E-2,-1.726565692E0,-9.456906527E-1
5.750865296E1,-1.209524332E-1,-1.518318714E0,-1.740141318E0
5.751857896E1,-6.657756686E-2,-1.158315514E0,-2.450068143E0
5.752850596E1,1.331343030E-1,-6.243786974E-1,-2.925000048E0
5.753843196E1,3.576059883E-1,-1.698289982E-1,-3.247476330E0
5.754835796E1,4.873983152E-1,2.363641910E-1,-3.454644350E0
5.755828496E1,5.108859958E-1,6.208964612E-1,-3.617840724E0
5.756821096E1,5.102343236E-1,8.795864180E-1,-3.754988921E0
5.757813696E1,4.853009190E-1,1.081184161E0,-3.834364874E0
5.758806396E1,4.644969642E-1,1.257125491E0,-3.864920084E0
5.759798996E1,4.340756553E-1,1.406944020E0,-3.838270814E0
5.760791596E1,2.610416338E-1,1.525511813E0,-3.635343195E0
5.761784296E1,2.238615283E-1,1.528658930E0,-3.259145034E0
5.762776896E1,3.629659116E-4,1.554371476E0,-2.867831821E0
5.763769496E1,-2.001648098E-1,1.401867468E0,-2.366298008E0
5.764762196E1,-3.183441279E-1,1.274381063E0,-1.740378131E0
5.765754796E1,-3.312535375E-1,1.220567676E0,-1.132736065E0
5.766747396E1,-3.298381459E-1,1.178199848E0,-6.795482004E-1
5.767740096E1,-3.426188071E-1,1.125724084E0,-2.306299728E-1
5.768732696E1,-3.077938140E-1,1.100943365E0,3.224739432E-1
5.769725296E1,-2.461782674E-1,1.076903853E0,9.463753617E-1
5.770717996E1,-2.114997105E-1,9.332987948E-1,1.645753809E0
5.771710596E1,-2.554559349E-1,7.206795618E-1,2.428213590E0
5.772703196E1,-3.903762333E-1,5.016783122E-1,3.224503205E0
5.773695896E1,-4.913020626E-1,3.011324101E-1,3.945708724E0
5.774688496E1,-5.257426013E-1,1.488518562E-1,4.417252752E0
5.775681096E1,-5.696663737E-1,8.800249591E-2,4.590332674E0
5.776673796E1,-6.625627698E-1,1.147459792E-1,4.509208989E0
5.777666396E1,-7.472728448E-1,1.865671829E-1,4.193837659E0
5.778658996E1,-6.931658540E-1,2.660351194E-1,3.711524228E0
5.779651696E1,-5.025005404E-1,1.075171396E-1,3.285363949E0
5.780644296E1,-5.407343506E-1,-2.098395763E-1,3.155121313E0
5.781636896E1,-1.268243826E0,-2.870177797E-1,3.298188647E0
5.782629496E1,-2.244448612E0,-9.572231892E-2,3.459495201E0
5.783622196E1,-2.447826613E0,6.891064245E-2,3.265557091E0
5.784614796E1,-1.249956366E0,-7.874240667E-2,2.839010895E0
5.785607396E1,6.192183834E-1,-5.250234303E-1,2.482736537E0
5.786600096E1,2.034534886E0,-1.221600294E0,2.673418332E0
5.787592696E1,2.536375385E0,-2.183015279E0,3.487142590E0
5.788585296E1,2.238113592E0,-3.094047146E0,4.056599414E0
5.789577996E1,1.230792702E0,-3.621820924E0,4.092318301E0
5.790570596E1,5.512216973E-1,-3.667490894E0,3.466235871E0
5.791563196E1,3.032256037E-1,-3.265765252E0,2.019113147E0
5.792555896E1,4.786626847E-1,-2.606782586E0,1.614387006E-1
5.793548496E1,8.766688766E-1,-1.773164492E0,-1.628041424E0
5.794541096E1,1.434085918E0,-8.214217519E-1,-3.015890923E0
5.795533796E1,2.007058819E0,7.589196213E-2,-3.836359944E0
5.796526396E1,2.536432103E0,6.632531067E-1,-4.119777995E0
5.797518996E1,2.845855646E0,9.125170594E-1,-3.806172523E0
5.798511696E1,2.711499494E0,9.694179960E-1,-2.980705887E0
5.799504296E1,2.349242703E0,6.941090099E-1,-2.036306300E0
5.800496896E1,1.629288196E0,3.290113496E-1,-1.428275394E0
5.801489596E1,8.071945991E-1,3.889158547E-2,-1.355877509E0
5.802482196E1,2.284460743E-1,-1.846952699E-1,-1.734972965E0
5.803474796E1,-1.232929549E-1,-1.662540288E-1,-2.298106610E0
5.804467496E1,-3.142294057E-1,2.324871216E-2,-2.915845647E0
5.805460096E1,-3.899315891E-1,3.584980176E-1,-3.229858085E0
5.806452696E1,-2.253829373E-1,6.428531215E-1,-3.359621834E0
5.807445396E1,-1.400519977E-1,9.434552622E-1,-3.274686933E0
5.808437996E1,-1.025323517E-1,1.051233041E0,-3.175987102E0
5.809430650E1,-4.781176876E-2,1.028073170E0,-2.907068977E0
5.810423350E1,-9.425218273E-2,9.334531613E-1,-2.483989010E0
5.811415950E1,-1.357188454E-1,7.315155488E-1,-2.044846743E0
5.812408550E1,-1.606313097E-1,5.119968206E-1,-1.714615883E0
5.813401250E1,-1.827189841E-1,3.332585843E-1,-1.590354949E0
5.814393850E1,-2.474546415E-1,2.204344022E-1,-1.672155742E0
5.815386450E1,-3.465273784E-1,2.029079762E-1,-1.848587288E0
5.816379150E1,-4.127503848E-1,2.593681607E-1,-1.948420309E0
5.817371750E1,-3.879995960E-1,3.147345686E-1,-1.867978410E0
5.818364350E1,-3.372144084E-1,3.719970458E-1,-1.568660025E0
5.819357050E1,-2.997895239E-1,4.166612584E-1,-1.163766069E0
5.820349650E1,-2.308985793E-1,3.892075577E-1,-7.507889217E-1
5.821342250E1,-2.172581215E-1,3.748867033E-1,-3.144913244E-1
5.822334950E1,-1.466753581E-1,4.019522220E-1,1.695201373E-1
5.823327550E1,-4.493943371E-2,4.838076132E-1,6.763725775E-1
5.824320150E1,5.169333324E-2,6.466462103E-1,1.186143363E0
5.825312850E1,1.093689528E-1,8.457341822E-1,1.689390995E0
5.826305450E1,2.140274618E-1,9.932494929E-1,2.243573722E0
5.827298050E1,2.693195370E-1,1.146310010E0,2.857598024E0
5.828290650E1,4.233783205E-1,1.286600867E0,3.421625124E0
5.829283350E1,6.696376815E-1,1.284830038E0,3.836113776E0
5.830275950E1,8.676635067E-1,1.103332171E0,4.168649023E0
5.831268550E1,9.546103609E-1,7.780661827E-1,4.355596202E0
5.832261250E1,8.852714465E-1,2.591049629E-1,4.330891716E0
5.833253850E1,5.489301004E-1,-3.374789219E-1,4.198093847E0
5.834246450E1,-2.468672521E-2,-8.537202363E-1,4.131433834E0
5.835239150E1,-8.942632947E-1,-9.571039061E-1,4.160961104E0
5.836231750E1,-1.606035574E0,-5.204852235E-1,3.986666130E0
5.837224350E1,-1.590908973E0,3.710065641E-1,3.407169637E0
5.838217050E1,-6.059291971E-1,9.829675296E-1,2.464112570E0
5.839209650E1,6.492952913E-1,1.146678458E0,1.704190882E0
5.840202250E1,1.394099003E0,9.183517036E-1,1.678812797E0
5.841194950E1,1.363596710E0,1.219432073E-1,2.220459094E0
5.842187550E1,4.745484010E-1,-7.914902204E-1,2.828321600E0
5.843180150E1,-7.533807001E-1,-1.426455448E0,2.932351168E0
5.844172850E1,-1.960623595E0,-1.878749712E0,2.170943702E0
5.845165450E1,-2.923002932E0,-2.057904745E0,8.927751052E-1
5.846158050E1,-3.237534017E0,-2.008725860E0,-3.301589388E-1
5.847150750E1,-3.065828775E0,-1.798485129E0,-1.355204494E0
5.848143350E1,-2.407546021E0,-1.492088543E0,-1.994512741E0
5.849135950E1,-1.647546712E0,-1.152211898E0,-2.057907668E0
5.850128650E1,-1.095455168E0,-1.026048353E0,-1.573627235E0
5.851121250E1,-7.715298727E-1,-1.213390072E0,-7.991547507E-1
5.852113850E1,-5.118554641E-1,-1.301330880E0,-1.223255056E-1
5.853106550E1,-3.650693013E-1,-1.443286658E0,2.028399110E-1
5.854099150E1,-3.893975191E-1,-1.643946289E0,1.839387864E-1
5.855091750E1,-5.439554355E-1,-1.759852136E0,-1.235259390E-1
5.856084450E1,-6.588977350E-1,-1.735447612E0,-6.315998626E-1
5.857077050E1,-6.191177382E-1,-1.524089331E0,-1.219585344E0
5.858069650E1,-4.909069370E-1,-1.187031701E0,-1.945457525E0
5.859062350E1,-2.795532607E-1,-7.716446243E-1,-2.685470029E0
5.860054950E1,1.689538345E-2,-3.133122699E-1,-3.221439849E0
5.861047550E1,4.944068610E-1,4.384410404E-2,-3.676562557E0
5.862040250E1,7.102460095E-1,3.452766956E-1,-3.898272017E0
5.863032850E1,8.184283429E-1,5.955256483E-1,-3.910931239E0
5.864025450E1,8.555084610E-1,7.885344529E-1,-3.826282268E0
5.865018150E1,7.591195229E-1,9.896234152E-1,-3.714565950E0
5.866010750E1,6.731490076E-1,1.127254885E0,-3.560353823E0
5.867003350E1,5.349231684E-1,1.194405040E0,-3.432955273E0
5.867996050E1,3.766345091E-1,1.224293522E0,-3.361639708E0
5.868988650E1,1.763902503E-1,1.317839617E0,-3.261780959E0
5.869981250E1,8.880670734E-2,1.361432071E0,-2.995926189E0
5.870973850E1,3.892849602E-2,1.308558331E0,-2.556233114E0
5.871966550E1,-1.082810783E-1,1.176402487E0,-1.838231285E0
5.872959150E1,-2.187689690E-1,1.015540175E0,-9.585223675E-1
5.873951850E1,-3.546150644E-1,8.253628483E-1,-2.189016277E-1
5.874944450E1,-5.309482312E-1,6.530686457E-1,2.986383533E-1
5.875937050E1,-6.604323368E-1,6.147918950E-1,6.529591566E-1
5.876929650E1,-7.263081647E-1,6.772914675E-1,8.342053002E-1
5.877922350E1,-8.001705582E-1,8.032268979E-1,9.181713170E-1
5.878914950E1,-9.185133060E-1,9.033652899E-1,9.756506163E-1
5.879907550E1,-9.939290855E-1,9.894308956E-1,1.182756071E0
5.880900250E1,-9.864440648E-1,1.053544738E0,1.625871522E0
5.881892850E1,-9.635658833E-1,1.052941379E0,2.208930139E0
5.882885450E1,-8.826566447E-1,9.289711243E-1,2.757002526E0
5.883878150E1,-9.028643297E-1,7.409343168E-1,3.213463662E0
5.884870750E1,-1.049391169E0,5.580311089E-1,3.522101923E0
5.885863350E1,-1.102312709E0,3.694783577E-1,3.650320253E0
5.886856050E1,-1.035947616E0,1.444817752E-2,3.447745805E0
5.887848650E1,-9.185610339E-1,-4.551963099E-1,3.174661539E0
5.888841250E1,-1.342475983E0,-5.865934052E-1,3.273958370E0
5.889833950E1,-2.020653157E0,-2.091549404E-1,3.594078809E0
5.890826550E1,-1.960013438E0,3.203488092E-1,3.580755343E0
5.891819150E1,-9.085643417E-1,6.536321712E-1,3.141472743E0
5.892811850E1,6.476052267E-1,5.754532168E-1,2.574101620E0
5.893804450E1,2.092221469E0,-1.549710953E-1,2.520966218E0
5.894797050E1,2.676274112E0,-1.094621136E0,3.264454306E0
5.895789750E1,2.330936825E0,-2.138931220E0,4.039592788E0
5.896782350E1,1.413556052E0,-3.023489379E0,4.110144707E0
5.897774950E1,4.445673509E-1,-3.221629298E0,3.446666409E0
5.898767650E1,-1.635895623E-4,-3.090244702E0,2.119438503E0
5.899760250E1,-3.604656331E-2,-2.642490362E0,4.367630357E-1
5.900752850E1,2.328222036E-1,-1.790229445E0,-1.213853903E0
5.901745550E1,8.853494337E-1,-9.758454017E-1,-2.499647269E0
5.902738150E1,1.542134277E0,-2.413805173E-1,-3.173216107E0
5.903730750E1,1.906260423E0,4.378913290E-1,-3.177065914E0
5.904723450E1,2.055107291E0,7.068948240E-1,-2.737231336E0
5.905716050E1,1.932000158E0,4.685076425E-1,-2.065461686E0
5.906708650E1,1.417941317E0,-1.034400223E-1,-1.448345377E0
5.907701350E1,7.937161092E-1,-6.754683056E-1,-9.923724836E-1
5.908693946E1,2.172005813E-1,-9.938706134E-1,-6.361127436E-1
5.909686546E1,-2.403878977E-1,-1.161530678E0,-5.318697524E-1
5.910679246E1,-4.914882598E-1,-1.059454519E0,-6.974032581E-1
5.911671846E1,-4.770145738E-1,-6.079649053E-1,-1.093752678E0
5.912664446E1,-2.020239686E-1,-1.791042354E-2,-1.666017920E0
5.913657146E1,9.618259758E-3,5.291130095E-1,-2.204823055E0
5.914649746E1,1.324179277E-1,8.410121901E-1,-2.581243410E0
5.915642346E1,1.943997110E-1,1.087324249E0,-2.641686078E0
5.916635046E1,1.718965554E-1,1.307487414E0,-2.361988025E0
5.917627646E1,2.010889623E-1,1.433365834E0,-2.054890505E0
5.918620246E1,2.085868834E-1,1.485589509E0,-1.892510403E0
5.919612946E1,1.642235649E-1,1.485728819E0,-1.920998037E0
5.920605546E1,1.881873367E-1,1.352479399E0,-2.130255852E0
5.921598146E1,2.153596951E-1,1.175547624E0,-2.381391426E0
5.922590846E1,1.556695452E-1,1.032830611E0,-2.388417440E0
5.923583446E1,1.295382288E-1,8.989518846E-1,-2.195771565E0
5.924576046E1,1.494846711E-1,7.497022898E-1,-1.843300821E0
5.925568646E1,1.085276116E-1,6.286462147E-1,-1.426049944E0
5.926561346E1,9.305240717E-3,4.346883705E-1,-1.154402338E0
5.927553946E1,-1.555521076E-1,3.305382769E-1,-9.503619933E-1
5.928546646E1,-2.021733101E-1,2.235443900E-1,-7.539879334E-1
5.929539246E1,-1.789383572E-1,1.253485161E-1,-5.605275410E-1
5.930531846E1,-1.616646406E-1,1.213824959E-1,-2.917579347E-1
5.931524546E1,-1.235043957E-1,2.063753568E-1,3.127617180E-2
5.932517146E1,-2.149640761E-1,3.720875680E-1,2.771328789E-1
5.933509746E1,-4.133664255E-1,6.012053778E-1,7.113868743E-1
5.934502446E1,-5.772355212E-1,6.597273818E-1,1.104995120E0
5.935495046E1,-6.903455957E-1,7.008097728E-1,1.474594113E0
5.936487646E1,-4.559542918E-1,7.571441142E-1,1.857773264E0
5.937480246E1,1.995154034E-2,7.485240758E-1,2.367279171E0
5.938472946E1,5.193162189E-1,5.540400553E-1,3.012648057E0
5.939465546E1,8.029585838E-1,1.155895132E-1,3.490909367E0
5.940458146E1,7.854547975E-1,-3.823786676E-1,4.060965530E0
5.941450846E1,3.564491167E-1,-8.157732685E-1,4.374203796E0
5.942443446E1,-5.110216512E-1,-8.345625651E-1,4.501412312E0
5.943436046E1,-1.432335408E0,-3.561634071E-1,4.379879104E0
5.944428746E1,-1.858065332E0,4.667092583E-1,3.707136478E0
5.945421346E1,-1.431035572E0,1.152050295E0,2.685699239E0
5.946413946E1,-3.807787232E-1,1.296986691E0,2.144399098E0
5.947406646E1,7.377779167E-1,8.968148004E-1,2.623846807E0
5.948399246E1,1.090942799E0,1.293784902E-1,3.751370664E0
5.949391846E1,5.825532715E-1,-6.119653510E-1,4.585203497E0
5.950384546E1,-3.859401336E-1,-1.073513857E0,4.603060309E0
5.951377146E1,-1.592532306E0,-1.335532560E0,3.588935598E0
5.952369746E1,-2.585476794E0,-1.390794449E0,1.874099275E0
5.953362446E1,-3.173523670E0,-1.227689584E0,1.813981712E-1
5.954355046E1,-3.047305089E0,-1.021065794E0,-1.054415535E0
5.955347646E1,-2.471893460E0,-8.435278085E-1,-1.603382546E0
5.956340346E1,-1.747096874E0,-6.716056350E-1,-1.460572490E0
5.957332946E1,-1.188783162E0,-6.331700592E-1,-8.530315804E-1
5.958325546E1,-7.594116645E-1,-9.534225722E-1,-2.238226444E-1
5.959318246E1,-5.002172392E-1,-1.292916445E0,-1.197275877E-2
5.960310846E1,-2.939337933E-1,-1.443987301E0,-2.631404918E-1
5.961303446E1,-1.233404361E-1,-1.449984936E0,-8.399209535E-1
5.962296146E1,-2.352601636E-2,-1.367461720E0,-1.576236847E0
5.963288746E1,3.264164284E-2,-1.303282827E0,-2.273381073E0
5.964281346E1,2.926312163E-2,-1.233654622E0,-2.856325085E0
5.965274046E1,-3.820479345E-2,-1.150364031E0,-3.258595396E0
5.966266646E1,-1.524012440E-1,-9.761532576E-1,-3.463571295E0
5.967259246E1,-2.042278207E-1,-7.700011913E-1,-3.613988578E0
5.968251946E1,-2.588152333E-1,-5.967845173E-1,-3.636685131E0
5.969244546E1,-3.312251785E-1,-4.170397194E-1,-3.456582118E0
5.970237146E1,-3.391853221E-1,-2.794614594E-1,-3.202535216E0
5.971229846E1,-2.700410834E-1,-2.133035034E-1,-2.903975800E0
5.972222446E1,-2.009123398E-1,-1.645071732E-1,-2.640228952E0
5.973215046E1,-2.435809708E-1,-1.220287594E-1,-2.495617953E0
5.974207746E1,-3.081239258E-1,-4.304617837E-2,-2.402878774E0
5.975200346E1,-3.516838552E-1,9.878264196E-2,-2.274877961E0
5.976192946E1,-3.422947983E-1,2.316147170E-1,-2.040386487E0
5.977185646E1,-2.599029982E-1,2.873017716E-1,-1.716085289E0
5.978178246E1,-1.849314974E-1,3.210412292E-1,-1.301815322E0
5.979170846E1,-1.066690010E-1,3.597674116E-1,-8.180248851E-1
5.980163546E1,2.644549459E-3,3.437840476E-1,-3.142615288E-1
5.981156146E1,4.426415339E-3,3.769338866E-1,1.009369755E-1
5.982148746E1,1.464402270E-2,3.821366660E-1,2.607741237E-1
5.983141446E1,4.425837927E-2,3.723012838E-1,2.651782465E-1
5.984134046E1,4.254872650E-3,4.672621125E-1,2.753336906E-1
5.985126646E1,3.129279982E-2,5.479233561E-1,3.709157860E-1
5.986119346E1,5.532745086E-3,5.867696987E-1,6.064030409E-1
5.987111946E1,-1.083115570E-1,6.189184213E-1,9.221252042E-1
5.988104546E1,-1.646865730E-1,6.418308089E-1,1.275927944E0
5.989097246E1,-2.424885647E-1,6.602192789E-1,1.616504867E0
5.990089846E1,-2.859284800E-1,7.211664156E-1,1.940255842E0
5.991082446E1,-2.903561013E-1,8.145881110E-1,2.205739313E0
5.992075146E1,-3.242958260E-1,9.802728403E-1,2.281759549E0
5.993067746E1,-2.513186826E-1,1.092656471E0,2.121934680E0
5.994060346E1,-1.768757153E-2,1.021004471E0,1.905050341E0
5.995053046E1,3.447874298E-1,6.751252934E-1,1.908202575E0
5.996045646E1,2.973625640E-1,2.463353017E-1,2.348619536E0
5.997038246E1,-6.627463724E-1,2.277014679E-1,3.183433532E0
5.998030946E1,-1.766641192E0,6.255637088E-1,3.668643672E0
5.999023546E1,-1.959156821E0,1.053337747E0,3.184410601E0
6.000016146E1,-7.260373655E-1,9.166386156E-1,2.117553361E0
